id,date,price,bedrooms,sqft_lot,standard
251620110,20140702T000000,2288000.0,4,18362,high_standard
221049191,20150428T000000,329500.0,3,22482,low_standard
9264950940,20140805T000000,348000.0,3,7458,low_standard
8820902540,20141114T000000,425000.0,2,6212,low_standard
3438500625,20140519T000000,210000.0,3,21043,low_standard
7452500315,20141220T000000,285000.0,2,4895,low_standard
8945200750,20150430T000000,222000.0,3,8840,low_standard
2599001240,20140527T000000,200000.0,4,9600,low_standard
5360200054,20141002T000000,247500.0,3,8749,low_standard
622069006,20140820T000000,1500000.0,4,217374,high_standard
84000245,20141120T000000,190000.0,3,9452,low_standard
5605000590,20141215T000000,975000.0,4,4950,high_standard
6613000015,20141223T000000,1130000.0,4,4649,high_standard
5151600195,20150504T000000,283200.0,4,12540,low_standard
7308900490,20140714T000000,650000.0,3,8073,high_standard
2222900082,20140513T000000,449500.0,3,6610,low_standard
3574801720,20141022T000000,400000.0,3,6682,low_standard
1721801591,20150219T000000,89950.0,1,4080,low_standard
2641800015,20141124T000000,158800.0,3,8291,low_standard
7625703885,20140917T000000,870000.0,4,7108,high_standard
3751600176,20150306T000000,196000.0,3,18568,low_standard
5035300750,20140731T000000,850000.0,3,8603,high_standard
9510970300,20140923T000000,775000.0,4,5101,high_standard
9286100300,20140801T000000,483500.0,3,4308,low_standard
4047200850,20150402T000000,387000.0,3,21929,low_standard
4019300195,20150124T000000,900000.0,3,30869,high_standard
7891600590,20150407T000000,336000.0,3,5000,low_standard
5249802424,20150417T000000,415000.0,2,6000,low_standard
3918400017,20150205T000000,380000.0,0,979,low_standard
9209900315,20140811T000000,350000.0,3,4400,low_standard
7237500590,20141117T000000,1320000.0,4,10369,high_standard
3271800850,20140806T000000,765000.0,3,5800,high_standard
1023059511,20141020T000000,527000.0,4,6736,low_standard
4109600195,20140718T000000,524000.0,4,5000,low_standard
5100401468,20140715T000000,448000.0,2,5413,low_standard
1926069137,20140707T000000,775000.0,4,241322,high_standard
3828000405,20150116T000000,176500.0,3,9900,low_standard
7773800015,20150416T000000,750000.0,4,11120,high_standard
1084000107,20141202T000000,1265000.0,4,6000,high_standard
7832800015,20150226T000000,250000.0,3,6750,low_standard
9829200590,20141028T000000,759000.0,3,6390,high_standard
8127700820,20141211T000000,640000.0,3,4640,high_standard
9547202265,20150427T000000,990000.0,3,4182,high_standard
7663700261,20141008T000000,395000.0,4,7945,low_standard
1445200110,20150421T000000,275000.0,2,1103,low_standard
1023059313,20150205T000000,390000.0,3,4755,low_standard
170000215,20150324T000000,752500.0,5,4680,high_standard
7550801220,20150227T000000,450000.0,2,5000,low_standard
7518501390,20140617T000000,473000.0,2,5100,low_standard
9407102460,20150323T000000,178500.0,3,10450,low_standard
8567300110,20140604T000000,485000.0,3,59058,low_standard
5029450110,20150327T000000,215000.0,3,8415,low_standard
7915100490,20140812T000000,589000.0,4,4862,high_standard
114101500,20150417T000000,325000.0,4,9993,low_standard
9274201807,20140820T000000,580000.0,3,1937,high_standard
7893206095,20140716T000000,181100.0,4,7500,low_standard
2770602265,20150224T000000,345000.0,3,4200,low_standard
5418200245,20150330T000000,781000.0,3,8729,high_standard
7228502150,20141023T000000,402500.0,4,3630,low_standard
7972601030,20150420T000000,426000.0,3,7200,low_standard
7853270940,20140905T000000,389000.0,3,4515,low_standard
5561401220,20140707T000000,670000.0,6,36171,high_standard
1336800015,20140521T000000,1506000.0,4,5800,high_standard
8944750850,20140521T000000,288400.0,3,3230,low_standard
3362400590,20150219T000000,700000.0,4,4635,high_standard
6821100195,20150331T000000,830000.0,4,6000,high_standard
1827200265,20140911T000000,1899000.0,2,32044,high_standard
5100401429,20141009T000000,350500.0,2,6380,low_standard
6116500028,20150503T000000,431000.0,3,9000,low_standard
2759800110,20141031T000000,485000.0,3,8250,low_standard
579000096,20141010T000000,780000.0,3,7500,high_standard
9169600096,20140801T000000,720000.0,2,9000,high_standard
1226059112,20150220T000000,415000.0,3,73616,low_standard
6021503830,20140620T000000,480000.0,4,5500,low_standard
3824100291,20140916T000000,452250.0,4,10000,low_standard
9264921030,20150406T000000,316000.0,3,8170,low_standard
8073000495,20141010T000000,700000.0,2,17635,high_standard
7129304105,20140729T000000,285000.0,4,5500,low_standard
525049085,20140918T000000,575000.0,3,4050,high_standard
6117500785,20140722T000000,590000.0,3,12430,high_standard
6115400008,20150226T000000,587500.0,4,20868,high_standard
4024101545,20140922T000000,364000.0,4,10270,low_standard
8651511220,20141217T000000,490000.0,3,10190,low_standard
5561301280,20140505T000000,410000.0,3,36704,low_standard
3629800100,20141028T000000,520000.0,3,4297,low_standard
6141100750,20141008T000000,389000.0,3,6591,low_standard
2770605065,20141118T000000,450000.0,2,6000,low_standard
2517100490,20141205T000000,325000.0,3,4240,low_standard
4083801785,20150313T000000,660000.0,2,5000,high_standard
4318200405,20140620T000000,850000.0,3,8170,high_standard
2329810590,20140806T000000,285000.0,3,9874,low_standard
2768301214,20141211T000000,395000.0,2,3121,low_standard
1931301105,20140717T000000,440000.0,3,2401,low_standard
3343903640,20150313T000000,249000.0,3,5648,low_standard
8813400245,20150227T000000,635000.0,3,4400,high_standard
3521049048,20140811T000000,515000.0,3,48993,low_standard
1118001645,20150130T000000,1400000.0,3,6073,high_standard
2968801105,20150304T000000,200000.0,2,8100,low_standard
3524039209,20140506T000000,1135000.0,4,8103,high_standard
952003480,20141117T000000,445000.0,4,4600,low_standard
2877102670,20140707T000000,555000.0,3,4200,high_standard
5014000100,20140924T000000,537000.0,4,6413,low_standard
7399301050,20150127T000000,315000.0,3,7500,low_standard
6979940100,20150129T000000,805000.0,5,7266,high_standard
8731982840,20140826T000000,414000.0,4,9030,low_standard
6909200037,20140815T000000,375000.0,2,1648,low_standard
1160000115,20150304T000000,401000.0,4,12523,low_standard
7893207665,20150128T000000,210000.0,3,4583,low_standard
8024201270,20140722T000000,365000.0,2,5110,low_standard
3800008,20150224T000000,178000.0,5,18200,low_standard
6788200931,20140520T000000,710000.0,2,4000,high_standard
723049596,20140509T000000,255000.0,2,7980,low_standard
7214711270,20141204T000000,528000.0,5,38009,low_standard
4136980090,20150407T000000,537000.0,4,26040,low_standard
9278200131,20140804T000000,442000.0,4,6110,low_standard
4046600750,20150414T000000,375000.0,3,19550,low_standard
9510970090,20141121T000000,637250.0,4,3220,high_standard
2594200375,20150330T000000,427500.0,3,7200,low_standard
1125069064,20150331T000000,700000.0,4,89298,high_standard
117000100,20150319T000000,680000.0,3,5750,high_standard
9212900820,20140828T000000,393820.0,2,8251,low_standard
3959400855,20140820T000000,525000.0,4,7200,low_standard
2028700265,20150115T000000,505000.0,2,3816,low_standard
3041700090,20141111T000000,555565.0,3,11337,high_standard
868001295,20141029T000000,650000.0,3,10819,high_standard
7853270740,20140917T000000,632500.0,5,7254,high_standard
5416500090,20140724T000000,269000.0,3,3800,low_standard
3574801110,20141125T000000,405000.0,4,7716,low_standard
624110930,20140724T000000,845000.0,3,15745,high_standard
5335700110,20140725T000000,234000.0,3,8820,low_standard
1176000964,20150422T000000,638000.0,4,4236,high_standard
7334602070,20140804T000000,290000.0,3,10950,low_standard
2420069251,20150225T000000,262000.0,1,12981,low_standard
7885800740,20150218T000000,270000.0,4,5835,low_standard
8082400076,20141118T000000,875000.0,4,4876,high_standard
1310980110,20140717T000000,299000.0,3,7840,low_standard
2354300740,20150303T000000,551000.0,3,6000,high_standard
3023049236,20140916T000000,350000.0,3,5280,low_standard
9808700405,20140604T000000,1901000.0,3,13367,high_standard
2877102345,20141027T000000,511718.0,2,5000,low_standard
1924069058,20141010T000000,965000.0,4,49222,high_standard
9269260100,20141216T000000,475000.0,4,4673,low_standard
2877104265,20150415T000000,1062000.0,4,4000,high_standard
3123039089,20140715T000000,252000.0,2,15450,low_standard
8576400110,20150317T000000,580000.0,6,13700,high_standard
7660600131,20141020T000000,374950.0,2,1172,low_standard
2296500131,20141216T000000,739000.0,5,9900,high_standard
1761300850,20141217T000000,271000.0,4,7200,low_standard
6083000037,20140613T000000,230000.0,2,7550,low_standard
5259800090,20150427T000000,210000.0,3,9150,low_standard
2968801366,20150224T000000,350000.0,3,5700,low_standard
2126059172,20150506T000000,491500.0,3,12000,low_standard
7334501250,20140909T000000,325000.0,3,9825,low_standard
1545805490,20141006T000000,190000.0,3,7625,low_standard
7518500855,20150504T000000,658600.0,4,4690,high_standard
4171200025,20150327T000000,299950.0,3,8951,low_standard
9818700215,20150330T000000,464000.0,5,3000,low_standard
798000535,20140625T000000,308000.0,3,18144,low_standard
3900100265,20150129T000000,625000.0,3,7650,high_standard
1951100110,20150205T000000,240000.0,3,9450,low_standard
7215420590,20150504T000000,530000.0,4,35996,low_standard
3343301910,20141020T000000,1000000.0,5,8944,high_standard
9828702095,20140925T000000,439000.0,1,2400,low_standard
2917200645,20150511T000000,575000.0,4,6200,high_standard
6163900501,20141021T000000,418000.0,3,7238,low_standard
540100057,20150428T000000,1208000.0,4,10949,high_standard
2652500300,20140603T000000,1100000.0,4,3200,high_standard
1330300300,20150415T000000,1900000.0,3,8550,high_standard
1137301780,20141126T000000,580000.0,3,40278,high_standard
9842300485,20150311T000000,380000.0,2,7372,low_standard
7224000315,20140723T000000,256000.0,3,5375,low_standard
6161000015,20140515T000000,349950.0,3,7066,low_standard
5207200195,20140701T000000,691500.0,4,7200,high_standard
9191201790,20141031T000000,556000.0,3,2500,high_standard
8731902680,20141120T000000,218000.0,3,7084,low_standard
9448300115,20141205T000000,425000.0,4,4500,low_standard
4045500625,20140822T000000,935000.0,3,38509,high_standard
5603700025,20141007T000000,732000.0,4,11300,high_standard
1266200015,20150127T000000,805500.0,3,10330,high_standard
952003350,20150204T000000,507250.0,3,5750,low_standard
2386000300,20141202T000000,800000.0,4,67369,high_standard
3625059143,20140903T000000,600000.0,3,8276,high_standard
8651500850,20150317T000000,627800.0,4,12044,high_standard
3359500110,20140624T000000,660000.0,2,6000,high_standard
818500490,20141009T000000,153503.0,2,3649,low_standard
3876311390,20150120T000000,456500.0,3,9163,low_standard
8085400490,20140801T000000,1306000.0,5,8100,high_standard
2355010090,20141207T000000,843500.0,3,11448,high_standard
9550200265,20140818T000000,625000.0,3,4080,high_standard
8818400490,20140611T000000,527000.0,2,4080,low_standard
8964800025,20150226T000000,1965000.0,5,13738,high_standard
2125059112,20150326T000000,1003000.0,5,50094,high_standard
2028700535,20150225T000000,855000.0,4,5300,high_standard
4309710100,20140620T000000,725000.0,4,27591,high_standard
4364700805,20141015T000000,315000.0,1,7200,low_standard
3356407665,20140924T000000,180000.0,3,16000,low_standard
9238900855,20150313T000000,700000.0,2,5000,high_standard
1086100100,20140811T000000,476500.0,3,8625,low_standard
6121000110,20140603T000000,193000.0,3,9048,low_standard
8700100100,20140819T000000,295000.0,4,6663,low_standard
9417400215,20140731T000000,363000.0,2,4880,low_standard
7701961030,20150129T000000,875000.0,4,21794,high_standard
2149800148,20140514T000000,257200.0,3,8250,low_standard
686450490,20140929T000000,555000.0,3,11250,high_standard
9413400165,20140624T000000,380000.0,3,15559,low_standard
104550690,20140725T000000,282000.0,4,7330,low_standard
1995200245,20140606T000000,545000.0,4,6034,high_standard
7409700215,20140606T000000,550000.0,3,5000,high_standard
7409700215,20150313T000000,921500.0,3,5000,high_standard
1337800855,20150512T000000,885000.0,3,2880,high_standard
7015200615,20140529T000000,820000.0,4,6660,high_standard
8805400090,20140513T000000,289000.0,3,7315,low_standard
2391602350,20150213T000000,334000.0,1,5750,low_standard
844001140,20141028T000000,206000.0,3,5233,low_standard
5210200131,20140630T000000,491950.0,3,10733,low_standard
6893300110,20141113T000000,430000.0,3,7770,low_standard
1796351080,20140718T000000,208000.0,3,7995,low_standard
1938400300,20140708T000000,245000.0,4,6390,low_standard
2877101340,20150318T000000,426000.0,2,2500,low_standard
6084200100,20140801T000000,400000.0,3,3742,low_standard
7977201910,20150414T000000,553000.0,3,5100,high_standard
6638900115,20150331T000000,296000.0,2,4680,low_standard
2587920110,20150217T000000,428000.0,3,32660,low_standard
3438500714,20140506T000000,325000.0,4,6156,low_standard
726049184,20140721T000000,294000.0,2,6366,low_standard
2787720300,20150319T000000,410000.0,3,8424,low_standard
2821049048,20140603T000000,590000.0,4,57514,high_standard
3904901450,20141120T000000,445000.0,3,4050,low_standard
9829200495,20150325T000000,921000.0,4,5362,high_standard
1523089097,20150304T000000,496000.0,3,37616,low_standard
2724200705,20141212T000000,95000.0,2,8550,low_standard
8122600245,20140925T000000,359000.0,4,6396,low_standard
1323089184,20140502T000000,452500.0,3,88426,low_standard
2600300110,20141202T000000,555000.0,4,6200,high_standard
9485951030,20140924T000000,549900.0,5,42316,high_standard
4021700025,20140610T000000,569000.0,5,10583,high_standard
2473250850,20140716T000000,318500.0,4,7350,low_standard
9828702310,20140611T000000,487028.0,2,1093,low_standard
7523700245,20141015T000000,240000.0,3,7560,low_standard
1765100025,20150202T000000,253000.0,3,9806,low_standard
2011400405,20140831T000000,380000.0,5,38125,low_standard
3410600015,20150406T000000,250000.0,2,16828,low_standard
3276050110,20141010T000000,368500.0,2,19141,low_standard
7792000025,20150211T000000,340000.0,3,27586,low_standard
2810600015,20150427T000000,400000.0,2,4000,low_standard
8081900011,20140916T000000,835000.0,3,4625,high_standard
104550740,20141201T000000,299000.0,3,7062,low_standard
1959701745,20141107T000000,1675000.0,6,6600,high_standard
8078520090,20140514T000000,265000.0,3,5706,low_standard
6403510090,20141111T000000,437500.0,4,7513,low_standard
2326300090,20140604T000000,865000.0,3,4725,high_standard
8078380090,20150311T000000,626000.0,3,7200,high_standard
7132300042,20141028T000000,247300.0,2,1118,low_standard
3861470110,20140623T000000,2075000.0,4,20377,high_standard
2734101055,20141001T000000,425000.0,3,6000,low_standard
4039701080,20140625T000000,905000.0,5,10200,high_standard
464000600,20140827T000000,641250.0,3,2550,high_standard
5437400100,20150331T000000,675000.0,4,9679,high_standard
1423089055,20140613T000000,845000.0,4,115434,high_standard
6713700100,20140907T000000,401500.0,4,8400,low_standard
339600110,20140923T000000,395000.0,3,3755,low_standard
5021900090,20150306T000000,1100000.0,5,18050,high_standard
6099400053,20140529T000000,145000.0,3,5490,low_standard
7518508625,20150416T000000,900000.0,3,3825,high_standard
8143000490,20150112T000000,374500.0,3,8636,low_standard
3260000300,20141118T000000,850000.0,4,10451,high_standard
5742600090,20150425T000000,490000.0,3,5750,low_standard
7212650850,20150427T000000,304000.0,3,6773,low_standard
9158800090,20140703T000000,400000.0,4,7200,low_standard
7820000038,20141114T000000,454000.0,3,10000,low_standard
7135300026,20141224T000000,160000.0,2,4750,low_standard
8562700300,20140708T000000,542000.0,3,8030,high_standard
6114400028,20140618T000000,403500.0,5,17300,low_standard
3793501130,20150316T000000,418000.0,4,8471,low_standard
6052400625,20150326T000000,406000.0,4,6000,low_standard
2560805630,20140923T000000,242500.0,3,10000,low_standard
9558020600,20150407T000000,425000.0,4,5440,low_standard
9136101335,20140515T000000,613000.0,4,4815,high_standard
9407101380,20141230T000000,189000.0,3,11481,low_standard
8901500178,20141030T000000,700000.0,4,9450,high_standard
9551201250,20140902T000000,750000.0,3,6516,high_standard
3544400236,20140707T000000,494000.0,2,4650,low_standard
7215730090,20140609T000000,700000.0,4,7778,high_standard
8682291390,20150403T000000,705000.0,2,5580,high_standard
1770000490,20140522T000000,356000.0,2,16470,low_standard
2935400100,20140522T000000,625000.0,3,12558,high_standard
7686205020,20150312T000000,144975.0,2,7500,low_standard
3629921240,20140728T000000,970000.0,4,5906,high_standard
1775801340,20140606T000000,415000.0,3,12596,low_standard
3574801780,20140505T000000,485000.0,4,7048,low_standard
7854800090,20141107T000000,799950.0,3,11769,high_standard
4054530090,20150429T000000,783350.0,4,35001,high_standard
8807900236,20141219T000000,430000.0,1,1362,low_standard
1118001408,20141124T000000,2544750.0,5,13431,high_standard
9290850740,20140618T000000,975000.0,4,43386,high_standard
3025059089,20150505T000000,950000.0,3,8050,high_standard
923000265,20140806T000000,350000.0,2,8157,low_standard
8901001335,20141103T000000,637000.0,4,7510,high_standard
1523059066,20150219T000000,895000.0,3,105415,high_standard
5249801785,20141205T000000,579000.0,2,7200,high_standard
2190601055,20140624T000000,314900.0,4,27072,low_standard
1917300025,20150127T000000,122000.0,2,6000,low_standard
3797000300,20140808T000000,405000.0,2,3000,low_standard
5332200026,20140508T000000,553650.0,2,1349,high_standard
3278602760,20150203T000000,369900.0,2,1853,low_standard
2721049059,20140528T000000,225000.0,3,24829,low_standard
2172000750,20140527T000000,160000.0,2,9350,low_standard
1022069058,20141009T000000,449500.0,4,199940,low_standard
249000115,20140828T000000,650000.0,3,8266,high_standard
7214710300,20140716T000000,542126.0,4,43088,high_standard
192450300,20140919T000000,309950.0,3,15606,low_standard
3356403820,20141205T000000,115000.0,2,16524,low_standard
8075400100,20141231T000000,221700.0,2,20000,low_standard
1982200245,20150127T000000,726000.0,3,3880,high_standard
7905200037,20141119T000000,515000.0,3,5733,low_standard
2597531030,20140826T000000,756000.0,4,10753,high_standard
5318100645,20140527T000000,1570000.0,4,5850,high_standard
7504400850,20140521T000000,442000.0,4,12007,low_standard
1761300110,20140702T000000,260000.0,4,7992,low_standard
9390700100,20140910T000000,390000.0,2,2723,low_standard
7518503200,20140701T000000,459500.0,2,3825,low_standard
3971700940,20140930T000000,330000.0,3,8000,low_standard
1446403835,20141103T000000,189000.0,2,7128,low_standard
9183702251,20141211T000000,280000.0,3,9322,low_standard
5589900590,20140505T000000,400000.0,2,9519,low_standard
7227501745,20150325T000000,368000.0,4,11193,low_standard
2473350930,20140609T000000,390000.0,4,7875,low_standard
6450303820,20140930T000000,245000.0,2,7475,low_standard
5469000100,20140806T000000,375000.0,4,8432,low_standard
8679600100,20150130T000000,465000.0,5,12491,low_standard
638100015,20150312T000000,445000.0,3,67953,low_standard
3241600015,20150305T000000,250000.0,3,7800,low_standard
6411600026,20141003T000000,475500.0,3,9416,low_standard
3179101050,20140804T000000,672324.0,2,5795,high_standard
5363200266,20140623T000000,420000.0,3,5029,low_standard
7518502490,20141229T000000,515000.0,3,5100,low_standard
7732400490,20141105T000000,732350.0,4,7665,high_standard
5416510110,20140605T000000,297500.0,4,5000,low_standard
8604900017,20141008T000000,475000.0,3,2720,low_standard
808300490,20150505T000000,414000.0,4,6497,low_standard
6855700115,20140626T000000,357250.0,3,8840,low_standard
9325800110,20141030T000000,289950.0,2,6000,low_standard
8121100015,20150505T000000,550000.0,3,3713,high_standard
8568700015,20150423T000000,446000.0,3,9998,low_standard
6399600115,20141015T000000,279000.0,3,16738,low_standard
5651010300,20140821T000000,370000.0,3,4859,low_standard
3423049311,20141017T000000,216000.0,3,4125,low_standard
7000100711,20140621T000000,1100000.0,3,20000,high_standard
5482700115,20141020T000000,1280600.0,4,15450,high_standard
9349900110,20150217T000000,355000.0,2,2500,low_standard
9328510100,20140911T000000,699000.0,4,7312,high_standard
6300500475,20140902T000000,412000.0,3,1991,low_standard
7849200315,20150205T000000,276000.0,2,7200,low_standard
7813200115,20140904T000000,100000.0,2,6426,low_standard
2851200100,20140701T000000,955500.0,4,5080,high_standard
2823059055,20150329T000000,199000.0,3,21262,low_standard
7853301560,20140625T000000,762000.0,4,15253,high_standard
9477001280,20140506T000000,425000.0,4,7983,low_standard
7905200147,20141104T000000,546000.0,2,5031,high_standard
6190701110,20150420T000000,419600.0,3,8460,low_standard
871001500,20140623T000000,735000.0,4,5102,high_standard
2559950110,20150422T000000,1234570.0,2,609,high_standard
3693900245,20140707T000000,445000.0,2,2500,low_standard
1023089140,20150106T000000,665000.0,3,41275,high_standard
3026059085,20150317T000000,1290000.0,5,290980,high_standard
3575302345,20141208T000000,508500.0,4,12500,low_standard
1568100076,20141210T000000,345950.0,5,11198,low_standard
6600400090,20150113T000000,207500.0,3,9750,low_standard
5451200110,20141204T000000,1075000.0,4,10920,high_standard
3204300090,20141110T000000,640000.0,3,3720,high_standard
3023039066,20150323T000000,329500.0,3,13068,low_standard
3824100246,20141021T000000,460000.0,4,9676,low_standard
7768700315,20140630T000000,1230000.0,3,14630,high_standard
4154305290,20141120T000000,805000.0,5,6480,high_standard
621069113,20141218T000000,200000.0,3,10454,low_standard
1523059201,20150217T000000,749700.0,3,77972,high_standard
1453602309,20140805T000000,288000.0,0,1650,low_standard
7518504291,20141215T000000,535000.0,2,3360,low_standard
4058801240,20141028T000000,330000.0,3,7150,low_standard
2313900165,20140730T000000,479200.0,3,3750,low_standard
2122059206,20140513T000000,373000.0,5,5710,low_standard
9282801720,20150319T000000,355000.0,4,6000,low_standard
9542840590,20140602T000000,275000.0,3,4500,low_standard
2493200015,20140620T000000,380000.0,3,4288,low_standard
9550202870,20150209T000000,417000.0,2,4590,low_standard
98000750,20141021T000000,1165000.0,5,15959,high_standard
7504010900,20140926T000000,598500.0,3,12000,high_standard
1370803820,20140602T000000,629000.0,3,5000,high_standard
1446401220,20141009T000000,226950.0,2,6600,low_standard
868000615,20141231T000000,1225000.0,4,11542,high_standard
6625910100,20150203T000000,415000.0,3,11100,low_standard
3629870110,20150422T000000,595000.0,3,3075,high_standard
8651400750,20141028T000000,209950.0,3,5525,low_standard
925069111,20150507T000000,568000.0,3,235224,high_standard
3352402250,20141021T000000,119900.0,2,3180,low_standard
4168000110,20140826T000000,207000.0,3,10200,low_standard
5647900930,20141215T000000,195000.0,3,22489,low_standard
2523039278,20140624T000000,324950.0,3,8710,low_standard
6149700405,20141222T000000,210000.0,1,7583,low_standard
203100690,20150425T000000,1078000.0,4,42733,high_standard
4410600100,20141204T000000,325088.0,4,6739,low_standard
3223059303,20150116T000000,790000.0,4,157875,high_standard
522069097,20141125T000000,150000.0,2,212137,low_standard
2023069059,20141030T000000,790000.0,3,206910,high_standard
7987400356,20140512T000000,255000.0,2,2500,low_standard
461005360,20141107T000000,697000.0,4,2850,high_standard
461004195,20141104T000000,457500.0,2,5000,low_standard
9547204350,20140519T000000,690000.0,3,5100,high_standard
2331300025,20150311T000000,967000.0,4,4356,high_standard
2288000090,20150429T000000,980000.0,4,17711,high_standard
5525400300,20140521T000000,619420.0,4,14803,high_standard
9523103001,20141013T000000,389000.0,2,3276,low_standard
5249802460,20141210T000000,500000.0,3,7200,low_standard
7000100850,20140926T000000,569000.0,4,7890,high_standard
9477000300,20140728T000000,425000.0,4,8540,low_standard
8121100265,20140521T000000,635000.0,4,6180,high_standard
2817100900,20140519T000000,256500.0,2,9912,low_standard
3578700017,20150123T000000,695000.0,4,11393,high_standard
7550800195,20140730T000000,535000.0,4,5000,low_standard
3449900090,20150410T000000,454200.0,4,5379,low_standard
9232900165,20150123T000000,418500.0,2,5800,low_standard
1137300900,20140605T000000,749950.0,4,35235,high_standard
2617370090,20141019T000000,338500.0,3,5489,low_standard
5452301800,20140722T000000,1250000.0,4,9240,high_standard
6648760100,20140711T000000,299950.0,3,9830,low_standard
798000337,20140731T000000,325000.0,4,12500,low_standard
1737300110,20140826T000000,434000.0,4,8171,low_standard
2817800100,20140701T000000,328950.0,4,8976,low_standard
5700003640,20140519T000000,2095000.0,5,10655,high_standard
824069156,20150429T000000,570000.0,4,46902,high_standard
1997200165,20140916T000000,802000.0,3,5001,high_standard
4083301645,20141024T000000,525000.0,3,6840,low_standard
3880900245,20150202T000000,700000.0,6,4550,high_standard
1322059002,20150319T000000,350000.0,3,273556,low_standard
2426039313,20150218T000000,277500.0,2,1236,low_standard
6448000090,20140512T000000,1575000.0,5,20150,high_standard
8005100025,20140919T000000,195000.0,3,4350,low_standard
2891000750,20140821T000000,222000.0,3,6074,low_standard
5456000110,20150416T000000,865000.0,5,8854,high_standard
5393601050,20140509T000000,445000.0,4,6000,low_standard
2979801095,20141209T000000,495800.0,4,4600,low_standard
6840701095,20150403T000000,548500.0,3,4400,high_standard
2221000100,20140507T000000,310000.0,3,10723,low_standard
5070000100,20140711T000000,205000.0,3,8585,low_standard
3793501450,20140910T000000,470000.0,5,6901,low_standard
321079066,20150423T000000,430000.0,3,349351,low_standard
2026049125,20150501T000000,310000.0,2,2271,low_standard
1844500025,20150325T000000,355000.0,4,7693,low_standard
3541600405,20150127T000000,621500.0,5,15950,high_standard
1823049202,20140610T000000,175000.0,6,8400,low_standard
1823049202,20150107T000000,326000.0,6,8400,low_standard
1563100705,20140912T000000,690000.0,4,5400,high_standard
7968200090,20140819T000000,335000.0,4,7214,low_standard
5379802816,20150224T000000,197000.0,4,11175,low_standard
3340401570,20140703T000000,312500.0,3,7969,low_standard
7300700056,20141029T000000,436000.0,3,6710,low_standard
1257201130,20141001T000000,1015000.0,4,4590,high_standard
7526400100,20140826T000000,805000.0,4,35225,high_standard
7504400750,20150105T000000,652427.0,4,13129,high_standard
1525059112,20141018T000000,1008000.0,3,41339,high_standard
7300410300,20141106T000000,355000.0,4,6466,low_standard
1326039039,20140729T000000,334550.0,2,12000,low_standard
8100400110,20140708T000000,557500.0,3,9670,high_standard
6385900090,20141103T000000,277500.0,4,7184,low_standard
7229000025,20140707T000000,300000.0,4,10800,low_standard
6145602355,20150225T000000,325000.0,4,3844,low_standard
3600057,20150319T000000,402500.0,4,3504,low_standard
4040200490,20140820T000000,461000.0,3,5170,low_standard
2919201095,20150327T000000,540000.0,3,3840,low_standard
5248800625,20150316T000000,385000.0,3,4000,low_standard
1257201295,20140708T000000,480000.0,2,3040,low_standard
3342700371,20140609T000000,539950.0,3,7149,low_standard
1724079013,20140718T000000,529000.0,3,217800,low_standard
2770606822,20140820T000000,417000.0,3,877,low_standard
5706201930,20150217T000000,405000.0,3,12500,low_standard
8731800300,20140723T000000,299000.0,3,9100,low_standard
3751600457,20140813T000000,299000.0,3,15480,low_standard
9169100214,20140514T000000,372220.0,3,5500,low_standard
809000820,20140522T000000,494400.0,2,1750,low_standard
9460000110,20140924T000000,280000.0,3,6500,low_standard
7888780090,20141121T000000,277950.0,3,6021,low_standard
2423059067,20141219T000000,770000.0,3,54557,high_standard
1331900110,20141008T000000,760000.0,4,28005,high_standard
6600490300,20150126T000000,230000.0,2,3608,low_standard
6042000090,20141002T000000,525000.0,4,7731,low_standard
7846700850,20140701T000000,307000.0,3,6000,low_standard
5381600110,20140618T000000,253779.0,4,9600,low_standard
3459100300,20140617T000000,405000.0,3,7400,low_standard
8151600590,20150312T000000,360000.0,2,11250,low_standard
7936000252,20150511T000000,521000.0,2,7500,low_standard
2825059256,20140926T000000,680000.0,4,13068,high_standard
1925069006,20141203T000000,355000.0,1,33278,low_standard
1274500300,20140623T000000,200000.0,3,9600,low_standard
7129304085,20140708T000000,330000.0,3,4060,low_standard
104540820,20140812T000000,221000.0,3,5999,low_standard
9272200090,20150204T000000,1598890.0,4,6000,high_standard
1787600164,20140723T000000,310000.0,2,4920,low_standard
8127700215,20150409T000000,862000.0,4,4200,high_standard
7348200115,20140619T000000,200000.0,3,8340,low_standard
7752200100,20140930T000000,630000.0,4,11100,high_standard
3904901570,20150320T000000,432250.0,3,6232,low_standard
1238501116,20150123T000000,478000.0,3,9500,low_standard
9392500100,20140723T000000,249000.0,4,9576,low_standard
7857003465,20140605T000000,495000.0,5,4750,low_standard
4038700930,20141113T000000,630000.0,4,8800,high_standard
6979920090,20140626T000000,550000.0,4,27540,high_standard
1515920090,20140919T000000,350000.0,3,18674,low_standard
2473100090,20141202T000000,270000.0,5,7480,low_standard
6402700100,20141007T000000,488250.0,4,9610,low_standard
104530490,20140516T000000,248000.0,4,6519,low_standard
2487200940,20140814T000000,889000.0,4,5000,high_standard
6132600315,20140827T000000,375000.0,1,5250,low_standard
6848200475,20141126T000000,933000.0,3,3300,high_standard
2141310490,20150102T000000,625000.0,3,8412,high_standard
7571200110,20140728T000000,328000.0,2,4350,low_standard
5072300100,20140718T000000,470000.0,4,9900,low_standard
3342103148,20150213T000000,502500.0,5,6168,low_standard
1770000090,20150407T000000,484000.0,3,17400,low_standard
