,house_age,dormitory_type,condition_type
2711,new_house,house,regular
2712,new_house,house,regular
2713,new_house,house,regular
2714,new_house,house,regular
2715,new_house,house,regular
2716,new_house,house,good
2717,new_house,house,regular
2718,new_house,apartament,regular
2719,new_house,house,regular
2720,new_house,house,regular
2721,new_house,house,regular
2722,new_house,house,regular
2723,new_house,house,regular
2724,new_house,house,regular
2725,new_house,house,regular
2726,new_house,house,regular
2727,new_house,house,regular
2728,new_house,house,regular
2729,new_house,house,regular
2730,new_house,house,good
2731,new_house,house,regular
2732,new_house,house,regular
2733,new_house,house,regular
2734,new_house,house,regular
2735,new_house,house,regular
2736,new_house,house,regular
2737,new_house,house,regular
2738,new_house,house,regular
2739,new_house,house,regular
2740,new_house,house,regular
2741,new_house,house,regular
2742,new_house,house,regular
2743,new_house,house,regular
2744,new_house,house,regular
2745,new_house,house,regular
2746,new_house,house,regular
2747,new_house,house,regular
2748,new_house,house,regular
2749,new_house,house,good
2750,new_house,house,regular
2751,new_house,house,regular
2752,new_house,house,regular
2753,new_house,house,regular
2754,new_house,house,regular
2755,new_house,house,regular
2756,new_house,house,regular
2757,new_house,house,regular
2758,new_house,apartament,regular
2759,new_house,house,regular
2760,new_house,house,regular
2761,new_house,house,regular
2762,new_house,house,good
2763,new_house,house,good
2764,new_house,house,regular
2765,new_house,house,regular
2766,new_house,house,good
2767,new_house,house,regular
2768,new_house,house,good
2769,new_house,house,regular
2770,new_house,house,regular
2771,new_house,house,good
2772,new_house,house,regular
2773,new_house,house,regular
2774,new_house,house,regular
2775,new_house,house,regular
2776,new_house,house,regular
2777,new_house,house,regular
2778,new_house,house,regular
2779,new_house,house,regular
2780,new_house,house,regular
2781,new_house,house,regular
2782,new_house,house,regular
2783,new_house,house,regular
2784,new_house,house,regular
2785,new_house,apartament,regular
2786,new_house,apartament,regular
2787,new_house,house,regular
2788,new_house,apartament,good
2789,new_house,house,regular
2790,new_house,house,regular
2791,new_house,apartament,regular
2792,new_house,house,regular
2793,new_house,house,regular
2794,new_house,house,regular
2795,new_house,apartament,regular
2796,new_house,apartament,regular
2797,new_house,house,good
2798,new_house,house,regular
2799,new_house,house,regular
2800,new_house,house,regular
2801,new_house,house,regular
2802,new_house,house,regular
2803,new_house,house,regular
2804,new_house,house,regular
2805,new_house,house,regular
2806,new_house,house,regular
2807,new_house,house,regular
2808,new_house,house,regular
2809,new_house,house,regular
2810,new_house,house,regular
2811,new_house,house,regular
2812,new_house,house,regular
2813,new_house,apartament,regular
2814,new_house,apartament,regular
2815,new_house,house,regular
2816,new_house,apartament,regular
2817,new_house,house,regular
2818,new_house,house,good
2819,new_house,house,regular
2820,new_house,house,regular
2821,new_house,apartament,regular
2822,new_house,house,regular
2823,new_house,house,regular
2824,new_house,house,regular
2825,new_house,house,regular
2826,new_house,house,good
2827,new_house,house,regular
2828,new_house,house,regular
2829,new_house,house,regular
2830,new_house,house,good
2831,new_house,house,regular
2832,new_house,house,regular
2833,new_house,house,regular
2834,new_house,house,bad
2835,new_house,house,good
2836,new_house,house,regular
2837,new_house,house,regular
2838,new_house,house,regular
2839,new_house,house,regular
2840,new_house,apartament,regular
2841,new_house,house,regular
2842,new_house,house,regular
2843,new_house,house,regular
2844,new_house,house,good
2845,new_house,house,regular
2846,new_house,house,regular
2847,new_house,house,regular
2848,new_house,house,regular
2849,new_house,house,regular
2850,new_house,house,regular
2851,new_house,house,regular
2852,new_house,house,regular
2853,new_house,apartament,regular
2854,new_house,house,regular
2855,new_house,house,regular
2856,new_house,house,regular
2857,new_house,house,regular
2858,new_house,house,regular
2859,new_house,house,regular
2860,new_house,house,regular
2861,new_house,apartament,regular
2862,new_house,house,regular
2863,new_house,house,regular
2864,new_house,house,regular
2865,new_house,apartament,regular
2866,new_house,house,regular
2867,new_house,house,regular
2868,new_house,house,regular
2869,new_house,house,regular
2870,new_house,house,regular
2871,new_house,apartament,good
2872,new_house,house,regular
2873,new_house,house,regular
2874,new_house,apartament,regular
2875,new_house,house,regular
2876,new_house,house,regular
2877,new_house,apartament,regular
2878,new_house,house,regular
2879,new_house,house,regular
2880,new_house,house,regular
2881,new_house,apartament,regular
2882,new_house,house,regular
2883,new_house,house,regular
2884,new_house,house,regular
2885,new_house,house,regular
2886,new_house,house,regular
2887,new_house,house,regular
2888,new_house,house,good
2889,new_house,house,regular
2890,new_house,house,good
2891,new_house,apartament,regular
2892,new_house,house,regular
2893,new_house,house,regular
2894,new_house,house,regular
2895,new_house,house,bad
2896,new_house,house,good
2897,new_house,house,regular
2898,new_house,house,regular
2899,new_house,house,regular
2900,new_house,house,good
2901,new_house,house,regular
2902,new_house,house,regular
2903,new_house,house,regular
2904,new_house,house,regular
2905,new_house,house,good
2906,new_house,house,regular
2907,new_house,house,good
2908,new_house,house,regular
2909,new_house,house,regular
2910,new_house,house,regular
2911,new_house,apartament,regular
2912,new_house,house,regular
2913,new_house,house,regular
2914,new_house,house,good
2915,new_house,house,regular
2916,new_house,house,good
2917,new_house,house,regular
2918,new_house,house,bad
2919,new_house,house,regular
2920,new_house,house,regular
2921,new_house,house,regular
2922,new_house,house,regular
2923,new_house,house,regular
2924,new_house,house,regular
2925,new_house,house,regular
2926,new_house,house,regular
2927,new_house,studio,regular
2928,new_house,house,regular
2929,new_house,house,regular
2930,new_house,studio,regular
2931,new_house,house,regular
2932,new_house,apartament,good
2933,new_house,house,regular
2934,new_house,house,regular
2935,new_house,house,regular
2936,new_house,house,regular
2937,new_house,house,regular
2938,new_house,house,regular
2939,new_house,house,regular
2940,new_house,house,regular
2941,new_house,house,regular
2942,new_house,house,regular
2943,new_house,house,regular
2944,new_house,house,regular
2945,new_house,house,regular
2946,new_house,house,regular
2947,new_house,house,regular
2948,new_house,house,regular
2949,new_house,house,regular
2950,new_house,apartament,regular
2951,new_house,house,regular
2952,new_house,house,regular
2953,new_house,house,regular
2954,new_house,house,regular
2955,new_house,house,regular
2956,new_house,house,regular
2957,new_house,apartament,regular
2958,new_house,house,regular
2959,new_house,house,regular
2960,new_house,apartament,good
2961,new_house,house,regular
2962,new_house,house,regular
2963,new_house,house,good
2964,new_house,house,regular
2965,new_house,apartament,good
2966,new_house,house,regular
2967,new_house,house,regular
2968,new_house,house,regular
2969,new_house,house,regular
2970,new_house,house,regular
2971,new_house,house,regular
2972,new_house,house,regular
2973,new_house,studio,regular
2974,new_house,house,regular
2975,new_house,house,regular
2976,new_house,apartament,regular
2977,new_house,apartament,regular
2978,new_house,apartament,regular
2979,new_house,house,regular
2980,new_house,house,regular
2981,new_house,house,regular
2982,new_house,house,regular
2983,new_house,house,regular
2984,new_house,house,regular
2985,new_house,house,regular
2986,new_house,house,regular
2987,new_house,house,regular
2988,new_house,house,regular
2989,new_house,house,bad
2990,new_house,house,regular
2991,new_house,house,regular
2992,new_house,house,regular
2993,new_house,house,regular
2994,new_house,house,regular
2995,new_house,house,regular
2996,new_house,house,regular
2997,new_house,house,regular
2998,new_house,house,regular
2999,new_house,house,regular
3000,new_house,house,regular
3001,new_house,house,regular
3002,new_house,house,regular
3003,new_house,house,regular
3004,new_house,house,bad
3005,new_house,house,regular
3006,new_house,apartament,regular
3007,new_house,apartament,regular
3008,new_house,house,good
3009,new_house,house,good
3010,new_house,house,regular
3011,new_house,house,regular
3012,new_house,apartament,regular
3013,new_house,house,regular
3014,new_house,house,regular
3015,new_house,house,regular
3016,new_house,house,good
3017,new_house,house,regular
3018,new_house,house,regular
3019,new_house,apartament,regular
3020,new_house,house,regular
3021,new_house,house,regular
3022,new_house,apartament,regular
3023,new_house,house,regular
3024,new_house,house,regular
3025,new_house,house,regular
3026,new_house,house,regular
3027,new_house,house,regular
3028,new_house,house,regular
3029,new_house,house,regular
3030,new_house,house,regular
3031,new_house,house,good
3032,new_house,house,regular
3033,new_house,house,regular
3034,new_house,house,regular
3035,new_house,house,regular
3036,new_house,house,regular
3037,new_house,house,regular
3038,new_house,apartament,regular
3039,new_house,house,regular
3040,new_house,house,regular
3041,new_house,house,regular
3042,new_house,studio,regular
3043,new_house,apartament,regular
3044,new_house,house,regular
3045,new_house,house,regular
3046,new_house,house,regular
3047,new_house,house,regular
3048,new_house,house,regular
3049,new_house,house,regular
3050,new_house,house,regular
3051,new_house,house,regular
3052,new_house,house,regular
3053,new_house,house,regular
3054,new_house,apartament,regular
3055,new_house,house,regular
3056,new_house,house,regular
3057,new_house,house,regular
3058,new_house,house,regular
3059,new_house,house,regular
3060,new_house,house,regular
3061,new_house,house,regular
3062,new_house,apartament,regular
3063,new_house,apartament,good
3064,new_house,house,regular
3065,new_house,house,regular
3066,new_house,apartament,regular
3067,new_house,apartament,regular
3068,new_house,house,regular
3069,new_house,house,regular
3070,new_house,house,regular
3071,new_house,house,regular
3072,new_house,house,good
3073,new_house,house,regular
3074,new_house,apartament,regular
3075,new_house,house,regular
3076,new_house,house,regular
3077,new_house,house,good
3078,new_house,apartament,good
3079,new_house,house,regular
3080,new_house,house,regular
3081,new_house,apartament,regular
3082,new_house,apartament,good
3083,new_house,house,regular
3084,new_house,house,regular
3085,new_house,house,regular
3086,new_house,apartament,regular
3087,new_house,house,regular
3088,new_house,house,regular
3089,new_house,house,regular
3090,new_house,apartament,regular
3091,new_house,house,regular
3092,new_house,house,good
3093,new_house,house,regular
3094,new_house,apartament,regular
3095,new_house,house,regular
3096,new_house,apartament,regular
3097,new_house,house,regular
3098,new_house,house,regular
3099,new_house,house,regular
3100,new_house,house,regular
3101,new_house,house,regular
3102,new_house,house,regular
3103,new_house,house,regular
3104,new_house,house,regular
3105,new_house,house,regular
3106,new_house,house,regular
3107,new_house,house,regular
3108,new_house,studio,regular
3109,new_house,house,regular
3110,new_house,house,regular
3111,new_house,house,regular
3112,new_house,house,good
3113,new_house,house,regular
3114,new_house,house,regular
3115,new_house,house,regular
3116,new_house,house,regular
3117,new_house,house,regular
3118,new_house,apartament,good
3119,new_house,NAN,regular
3120,new_house,house,regular
3121,new_house,house,regular
3122,new_house,house,regular
3123,new_house,house,regular
3124,new_house,house,good
3125,new_house,apartament,regular
3126,new_house,house,regular
3127,new_house,house,regular
3128,new_house,house,regular
3129,new_house,house,good
3130,new_house,house,regular
3131,new_house,house,good
3132,new_house,house,regular
3133,new_house,house,good
3134,new_house,house,regular
3135,new_house,apartament,regular
3136,new_house,house,regular
3137,new_house,house,regular
3138,new_house,apartament,regular
3139,new_house,apartament,regular
3140,new_house,house,regular
3141,new_house,house,regular
3142,new_house,house,regular
3143,new_house,house,good
3144,new_house,house,regular
3145,new_house,house,regular
3146,new_house,house,regular
3147,new_house,house,regular
3148,new_house,house,regular
3149,new_house,house,regular
3150,new_house,house,regular
3151,new_house,house,regular
3152,new_house,house,regular
3153,new_house,house,regular
3154,new_house,house,regular
3155,new_house,house,good
3156,new_house,house,regular
3157,new_house,apartament,regular
3158,new_house,apartament,regular
3159,new_house,house,regular
3160,new_house,house,regular
3161,new_house,house,regular
3162,new_house,apartament,regular
3163,new_house,house,regular
3164,new_house,house,regular
3165,new_house,house,regular
3166,new_house,house,regular
3167,new_house,apartament,regular
3168,new_house,house,regular
3169,new_house,house,good
3170,new_house,house,regular
3171,new_house,house,regular
3172,new_house,house,regular
3173,new_house,house,regular
3174,new_house,house,regular
3175,new_house,house,regular
3176,new_house,house,regular
3177,new_house,apartament,regular
3178,new_house,house,regular
3179,new_house,apartament,regular
3180,new_house,house,regular
3181,new_house,house,regular
3182,new_house,apartament,regular
3183,new_house,house,regular
3184,new_house,house,good
3185,new_house,house,regular
3186,new_house,house,regular
3187,new_house,house,regular
3188,new_house,apartament,regular
3189,new_house,house,regular
3190,new_house,house,regular
3191,new_house,house,regular
3192,new_house,house,regular
3193,new_house,house,regular
3194,new_house,house,regular
3195,new_house,house,regular
3196,new_house,apartament,regular
3197,new_house,house,regular
3198,new_house,house,regular
3199,new_house,apartament,regular
3200,new_house,house,regular
3201,new_house,apartament,regular
3202,new_house,apartament,bad
3203,new_house,house,regular
3204,new_house,house,regular
3205,new_house,house,regular
3206,new_house,house,regular
3207,new_house,house,regular
3208,new_house,house,good
3209,new_house,house,regular
3210,new_house,house,regular
3211,new_house,apartament,regular
3212,new_house,house,good
3213,new_house,apartament,bad
3214,new_house,house,regular
3215,new_house,house,regular
3216,new_house,house,regular
3217,new_house,house,regular
3218,new_house,house,regular
3219,new_house,house,regular
3220,new_house,house,regular
3221,new_house,house,regular
3222,new_house,house,regular
3223,new_house,studio,good
3224,new_house,house,regular
3225,new_house,house,regular
3226,new_house,house,regular
3227,new_house,house,good
3228,new_house,house,regular
3229,new_house,house,regular
3230,new_house,apartament,regular
3231,new_house,house,good
3232,new_house,house,regular
3233,new_house,house,good
3234,new_house,apartament,regular
3235,new_house,house,good
3236,new_house,apartament,regular
3237,new_house,house,regular
3238,new_house,house,good
3239,new_house,apartament,regular
3240,new_house,house,regular
3241,new_house,house,regular
3242,new_house,house,regular
3243,new_house,house,regular
3244,new_house,house,regular
3245,new_house,house,regular
3246,new_house,house,regular
3247,new_house,house,regular
3248,new_house,house,regular
3249,new_house,house,regular
3250,new_house,house,regular
3251,new_house,house,regular
3252,new_house,house,good
3253,new_house,studio,regular
3254,new_house,house,regular
3255,new_house,house,regular
3256,new_house,house,regular
3257,new_house,house,good
3258,new_house,house,regular
3259,new_house,house,regular
3260,new_house,apartament,good
3261,new_house,house,regular
3262,new_house,house,regular
3263,new_house,house,regular
3264,new_house,house,regular
3265,new_house,house,regular
3266,new_house,house,good
3267,new_house,house,regular
3268,new_house,house,regular
3269,new_house,house,regular
3270,new_house,house,regular
3271,new_house,house,regular
3272,new_house,house,regular
3273,new_house,house,regular
3274,new_house,apartament,good
3275,new_house,apartament,regular
3276,new_house,house,regular
3277,new_house,house,regular
3278,new_house,house,regular
3279,new_house,house,regular
3280,new_house,apartament,regular
3281,new_house,house,regular
3282,new_house,house,regular
3283,new_house,house,regular
3284,new_house,house,regular
3285,new_house,studio,regular
3286,new_house,house,regular
3287,new_house,apartament,regular
3288,new_house,house,regular
3289,new_house,house,regular
3290,new_house,house,regular
3291,new_house,apartament,regular
3292,new_house,house,regular
3293,new_house,house,regular
3294,new_house,house,regular
3295,new_house,house,regular
3296,new_house,house,regular
3297,new_house,house,regular
3298,new_house,house,regular
3299,new_house,house,regular
3300,new_house,house,good
3301,new_house,house,regular
3302,new_house,house,good
3303,new_house,studio,regular
3304,new_house,house,good
3305,new_house,house,regular
3306,new_house,house,regular
3307,new_house,house,regular
3308,new_house,house,regular
3309,new_house,apartament,regular
3310,new_house,house,regular
3311,new_house,house,regular
3312,new_house,apartament,regular
3313,new_house,house,regular
3314,new_house,house,regular
3315,new_house,apartament,good
3316,new_house,house,regular
3317,new_house,house,regular
3318,new_house,house,regular
3319,new_house,house,regular
3320,new_house,house,regular
3321,new_house,apartament,regular
3322,new_house,house,regular
3323,new_house,house,regular
3324,new_house,house,regular
3325,new_house,house,regular
3326,new_house,house,good
3327,new_house,house,good
3328,new_house,apartament,regular
3329,new_house,house,regular
3330,new_house,house,regular
3331,new_house,house,regular
3332,new_house,apartament,regular
3333,new_house,apartament,regular
3334,new_house,house,regular
3335,new_house,apartament,regular
3336,new_house,house,good
3337,new_house,house,regular
3338,new_house,house,good
3339,new_house,house,regular
3340,new_house,house,regular
3341,new_house,house,regular
3342,new_house,house,regular
3343,new_house,apartament,regular
3344,new_house,house,regular
3345,new_house,house,bad
3346,new_house,house,regular
3347,new_house,house,regular
3348,new_house,house,regular
3349,new_house,house,regular
3350,new_house,house,regular
3351,new_house,house,regular
3352,new_house,house,good
3353,new_house,house,regular
3354,new_house,house,regular
3355,new_house,house,regular
3356,new_house,house,regular
3357,new_house,house,regular
3358,new_house,house,regular
3359,new_house,house,regular
3360,new_house,house,regular
3361,new_house,apartament,bad
3362,new_house,house,regular
3363,new_house,house,regular
3364,new_house,house,regular
3365,new_house,house,regular
3366,new_house,house,regular
3367,new_house,house,regular
3368,new_house,house,regular
3369,new_house,house,bad
3370,new_house,house,regular
3371,new_house,house,regular
3372,new_house,apartament,regular
3373,new_house,house,regular
3374,new_house,apartament,regular
3375,new_house,apartament,regular
3376,new_house,house,regular
3377,new_house,apartament,regular
3378,new_house,house,regular
3379,new_house,house,regular
3380,new_house,house,regular
3381,new_house,house,regular
3382,new_house,house,regular
3383,new_house,studio,regular
3384,new_house,house,regular
3385,new_house,house,regular
3386,new_house,house,regular
3387,new_house,apartament,regular
3388,new_house,house,regular
3389,new_house,house,regular
3390,new_house,apartament,good
3391,new_house,house,regular
3392,new_house,apartament,regular
3393,new_house,apartament,good
3394,new_house,apartament,regular
3395,new_house,apartament,regular
3396,new_house,house,regular
3397,new_house,apartament,regular
3398,new_house,house,regular
3399,new_house,house,regular
3400,new_house,house,regular
3401,new_house,house,regular
3402,new_house,apartament,regular
3403,new_house,apartament,regular
3404,new_house,house,regular
3405,new_house,house,regular
3406,new_house,house,regular
3407,new_house,house,good
3408,new_house,house,regular
3409,new_house,house,regular
3410,new_house,apartament,regular
3411,new_house,apartament,regular
3412,new_house,house,good
3413,new_house,apartament,regular
3414,new_house,house,regular
3415,new_house,apartament,bad
3416,new_house,house,good
3417,new_house,house,regular
3418,new_house,apartament,regular
3419,new_house,house,regular
3420,new_house,house,regular
3421,new_house,house,regular
3422,new_house,house,regular
3423,new_house,house,regular
3424,new_house,apartament,regular
3425,new_house,house,regular
3426,new_house,house,good
3427,new_house,house,regular
3428,new_house,house,regular
3429,new_house,house,regular
3430,new_house,house,regular
3431,new_house,house,regular
3432,new_house,apartament,regular
3433,new_house,house,regular
3434,new_house,house,regular
3435,new_house,house,regular
3436,new_house,house,regular
3437,new_house,house,regular
3438,new_house,house,regular
3439,new_house,house,good
3440,new_house,apartament,regular
3441,new_house,house,regular
3442,new_house,house,regular
3443,new_house,apartament,regular
3444,new_house,apartament,regular
3445,new_house,house,regular
3446,new_house,house,regular
3447,new_house,house,regular
3448,new_house,house,good
3449,new_house,apartament,regular
3450,new_house,house,regular
3451,new_house,house,good
3452,new_house,apartament,regular
3453,new_house,apartament,regular
3454,new_house,house,regular
3455,new_house,house,regular
3456,new_house,house,regular
3457,new_house,house,regular
3458,new_house,house,regular
3459,new_house,house,regular
3460,new_house,house,regular
3461,new_house,house,regular
3462,new_house,house,regular
3463,new_house,house,regular
3464,new_house,house,regular
3465,new_house,house,regular
3466,new_house,house,regular
3467,new_house,NAN,regular
3468,new_house,apartament,regular
3469,new_house,house,regular
3470,new_house,house,regular
3471,new_house,house,regular
3472,new_house,house,regular
3473,new_house,house,regular
3474,new_house,house,regular
3475,new_house,apartament,regular
3476,new_house,house,regular
3477,new_house,house,regular
3478,new_house,house,good
3479,new_house,apartament,regular
3480,new_house,house,regular
3481,new_house,house,good
3482,new_house,house,regular
3483,new_house,house,good
3484,new_house,house,regular
3485,new_house,apartament,regular
3486,new_house,house,regular
3487,new_house,house,regular
3488,new_house,house,regular
3489,new_house,studio,regular
3490,new_house,house,regular
3491,new_house,house,regular
3492,new_house,house,regular
3493,new_house,apartament,regular
3494,new_house,house,regular
3495,new_house,apartament,regular
3496,new_house,house,good
3497,new_house,apartament,regular
3498,new_house,house,good
3499,new_house,house,regular
3500,new_house,house,regular
3501,new_house,house,regular
3502,new_house,apartament,regular
3503,new_house,house,regular
3504,new_house,house,regular
3505,new_house,house,regular
3506,new_house,house,regular
3507,new_house,apartament,regular
3508,new_house,house,regular
3509,new_house,house,regular
3510,new_house,house,regular
3511,new_house,apartament,regular
3512,new_house,house,regular
3513,new_house,house,regular
3514,new_house,house,regular
3515,new_house,house,regular
3516,new_house,house,regular
3517,new_house,house,regular
3518,new_house,house,good
3519,new_house,house,regular
3520,new_house,house,regular
3521,new_house,house,regular
3522,new_house,house,regular
3523,new_house,house,regular
3524,new_house,house,regular
3525,new_house,apartament,regular
3526,new_house,house,regular
3527,new_house,house,good
3528,new_house,house,regular
3529,new_house,house,regular
3530,new_house,house,good
3531,new_house,house,regular
3532,new_house,house,regular
3533,new_house,house,regular
3534,new_house,house,regular
3535,new_house,house,regular
3536,new_house,house,regular
3537,new_house,apartament,regular
3538,new_house,house,regular
3539,new_house,house,regular
3540,new_house,house,regular
3541,new_house,house,regular
3542,new_house,house,regular
3543,new_house,house,regular
3544,new_house,house,regular
3545,new_house,house,regular
3546,new_house,house,good
3547,new_house,house,regular
3548,new_house,house,regular
3549,new_house,house,regular
3550,new_house,house,regular
3551,new_house,house,regular
3552,new_house,apartament,regular
3553,new_house,house,regular
3554,new_house,house,regular
3555,new_house,house,regular
3556,new_house,house,regular
3557,new_house,house,regular
3558,new_house,house,regular
3559,new_house,house,regular
3560,new_house,house,regular
3561,new_house,apartament,regular
3562,new_house,house,regular
3563,new_house,house,regular
3564,new_house,house,regular
3565,new_house,house,regular
3566,new_house,house,regular
3567,new_house,house,regular
3568,new_house,house,regular
3569,new_house,apartament,regular
3570,new_house,house,regular
3571,new_house,house,regular
3572,new_house,house,regular
3573,new_house,house,regular
3574,new_house,apartament,regular
3575,new_house,house,regular
3576,new_house,house,regular
3577,new_house,house,regular
3578,new_house,house,regular
3579,new_house,apartament,regular
3580,new_house,apartament,regular
3581,new_house,house,regular
3582,new_house,studio,regular
3583,new_house,house,regular
3584,new_house,house,regular
3585,new_house,house,regular
3586,new_house,house,regular
3587,new_house,apartament,regular
3588,new_house,house,good
3589,new_house,house,regular
3590,new_house,house,good
3591,new_house,house,regular
3592,new_house,house,regular
3593,new_house,house,regular
3594,new_house,house,regular
3595,new_house,house,regular
3596,new_house,house,regular
3597,new_house,house,regular
3598,new_house,house,regular
3599,new_house,house,regular
3600,new_house,house,regular
3601,new_house,house,regular
3602,new_house,studio,regular
3603,new_house,house,regular
3604,new_house,house,regular
3605,new_house,apartament,regular
3606,new_house,house,regular
3607,new_house,house,regular
3608,new_house,house,regular
3609,new_house,apartament,regular
3610,new_house,house,regular
3611,new_house,house,regular
3612,new_house,house,regular
3613,new_house,house,regular
3614,new_house,house,regular
3615,new_house,house,regular
3616,new_house,apartament,regular
3617,new_house,house,regular
3618,new_house,apartament,regular
3619,new_house,apartament,regular
3620,new_house,house,regular
3621,new_house,apartament,regular
3622,new_house,apartament,regular
3623,new_house,house,regular
3624,new_house,house,regular
3625,new_house,house,regular
3626,new_house,apartament,regular
3627,new_house,house,regular
3628,new_house,house,regular
3629,new_house,house,regular
3630,new_house,house,regular
3631,new_house,house,regular
3632,new_house,house,regular
3633,new_house,house,regular
3634,new_house,house,regular
3635,new_house,house,good
3636,new_house,house,regular
3637,new_house,house,regular
3638,new_house,house,regular
3639,new_house,house,regular
3640,new_house,apartament,regular
3641,new_house,house,regular
3642,new_house,house,regular
3643,new_house,house,regular
3644,new_house,house,regular
3645,new_house,house,regular
3646,new_house,house,regular
3647,new_house,house,good
3648,new_house,house,regular
3649,new_house,house,good
3650,new_house,house,regular
3651,new_house,house,regular
3652,new_house,house,regular
3653,new_house,house,regular
3654,new_house,house,regular
3655,new_house,house,regular
3656,new_house,house,regular
3657,new_house,house,regular
3658,new_house,house,regular
3659,new_house,house,regular
3660,new_house,house,regular
3661,new_house,studio,regular
3662,new_house,house,regular
3663,new_house,apartament,regular
3664,new_house,house,regular
3665,new_house,house,regular
3666,new_house,house,regular
3667,new_house,house,regular
3668,new_house,house,regular
3669,new_house,house,regular
3670,new_house,house,regular
3671,new_house,house,regular
3672,new_house,house,regular
3673,new_house,house,regular
3674,new_house,house,regular
3675,new_house,house,regular
3676,new_house,house,regular
3677,new_house,apartament,regular
3678,new_house,house,regular
3679,new_house,house,good
3680,new_house,apartament,regular
3681,new_house,house,regular
3682,new_house,house,regular
3683,new_house,house,regular
3684,new_house,house,regular
3685,new_house,house,regular
3686,new_house,house,good
3687,new_house,house,regular
3688,new_house,house,regular
3689,new_house,house,regular
3690,new_house,house,regular
3691,new_house,house,regular
3692,new_house,house,regular
3693,new_house,house,regular
3694,new_house,house,regular
3695,new_house,house,regular
3696,new_house,house,regular
3697,new_house,house,good
3698,new_house,house,good
3699,new_house,house,regular
3700,new_house,house,regular
3701,new_house,house,regular
3702,new_house,house,regular
3703,new_house,house,regular
3704,new_house,house,regular
3705,new_house,apartament,regular
3706,new_house,house,regular
3707,new_house,house,regular
3708,new_house,house,regular
3709,new_house,house,regular
3710,new_house,house,regular
3711,new_house,house,regular
3712,new_house,house,regular
3713,new_house,house,regular
3714,new_house,house,regular
3715,new_house,house,regular
3716,new_house,apartament,regular
3717,new_house,apartament,bad
3718,new_house,house,good
3719,new_house,house,regular
3720,new_house,house,good
3721,new_house,house,regular
3722,new_house,house,regular
3723,new_house,house,regular
3724,new_house,house,regular
3725,new_house,house,regular
3726,new_house,house,regular
3727,new_house,house,regular
3728,new_house,apartament,regular
3729,new_house,house,regular
3730,new_house,house,regular
3731,new_house,house,regular
3732,new_house,house,regular
3733,new_house,house,regular
3734,new_house,house,regular
3735,new_house,house,good
3736,new_house,house,regular
3737,new_house,apartament,good
3738,new_house,house,regular
3739,new_house,house,regular
3740,new_house,apartament,regular
3741,new_house,house,regular
3742,new_house,house,good
3743,new_house,house,regular
3744,new_house,house,regular
3745,new_house,house,regular
3746,new_house,house,good
3747,new_house,house,regular
3748,new_house,house,regular
3749,new_house,house,regular
3750,new_house,house,regular
3751,new_house,house,regular
3752,new_house,house,regular
3753,new_house,apartament,good
3754,new_house,house,regular
3755,new_house,house,regular
3756,new_house,house,regular
3757,new_house,house,regular
3758,new_house,house,regular
3759,new_house,house,regular
3760,new_house,house,regular
3761,new_house,house,regular
3762,new_house,house,regular
3763,new_house,house,regular
3764,new_house,house,regular
3765,new_house,house,regular
3766,new_house,house,regular
3767,new_house,apartament,regular
3768,new_house,apartament,regular
3769,new_house,house,regular
3770,new_house,house,regular
3771,new_house,house,regular
3772,new_house,house,regular
3773,new_house,house,regular
3774,new_house,house,good
3775,new_house,house,regular
3776,new_house,house,regular
3777,new_house,house,regular
3778,new_house,house,good
3779,new_house,house,regular
3780,new_house,house,regular
3781,new_house,house,regular
3782,new_house,house,regular
3783,new_house,house,regular
3784,new_house,house,regular
3785,new_house,house,regular
3786,new_house,house,regular
3787,new_house,house,regular
3788,new_house,house,regular
3789,new_house,house,regular
3790,new_house,house,good
3791,new_house,house,regular
3792,new_house,house,regular
3793,new_house,house,regular
3794,new_house,house,regular
3795,new_house,house,regular
3796,new_house,apartament,regular
3797,new_house,house,regular
3798,new_house,house,regular
3799,new_house,house,good
3800,new_house,apartament,regular
3801,new_house,house,regular
3802,new_house,house,regular
3803,new_house,house,regular
3804,new_house,house,regular
3805,new_house,studio,regular
3806,new_house,house,good
3807,new_house,house,regular
3808,new_house,apartament,regular
3809,new_house,house,regular
3810,new_house,house,good
3811,new_house,house,regular
3812,new_house,house,regular
3813,new_house,house,regular
3814,new_house,house,regular
3815,new_house,house,regular
3816,new_house,apartament,regular
3817,new_house,apartament,regular
3818,new_house,house,regular
3819,new_house,apartament,regular
3820,new_house,house,regular
3821,new_house,house,good
3822,new_house,house,regular
3823,new_house,house,regular
3824,new_house,house,regular
3825,new_house,house,regular
3826,new_house,house,regular
3827,new_house,apartament,regular
3828,new_house,house,regular
3829,new_house,apartament,good
3830,new_house,house,regular
3831,new_house,house,regular
3832,new_house,house,good
3833,new_house,house,regular
3834,new_house,apartament,regular
3835,new_house,house,regular
3836,new_house,house,good
3837,new_house,studio,regular
3838,new_house,apartament,regular
3839,new_house,apartament,regular
3840,new_house,apartament,regular
3841,new_house,house,regular
3842,new_house,house,regular
3843,new_house,house,regular
3844,new_house,house,regular
3845,new_house,house,regular
3846,new_house,house,regular
3847,new_house,house,regular
3848,new_house,house,regular
3849,new_house,house,regular
3850,new_house,house,regular
3851,new_house,house,regular
3852,new_house,house,regular
3853,new_house,house,regular
3854,new_house,house,regular
3855,new_house,house,regular
